session_id,created_at,user_id,is_repeat_session,traffic_source,utm_campaign,utm_content,device,http_referer,pages_viewed,order_value,items_purchased,time_spent_sec,add_to_cart,product_views
128511,2013-09-11 17:32:20,104332,1,,,,desktop,,3,0.0,0.0,135,0,1
134589,2013-09-30 16:50:56,110426,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
445064,2015-02-13 09:31:54,372431,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,4,0.0,0.0,180,0,2
240034,2014-05-01 22:28:06,206233,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
98243,2013-05-30 14:08:21,81827,1,NAN,,,mobile,,1,0.0,0.0,45,0,0
380910,2014-12-01 12:37:29,321733,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
36525,2012-10-25 10:28:57,33287,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
104074,2013-06-20 07:53:26,91690,0,,,,mobile,,1,0.0,0.0,45,0,0
5541,2012-04-30 12:06:29,5389,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
421563,2015-01-16 11:57:19,306984,1,,,,desktop,,3,0.0,0.0,135,0,1
46836,2012-11-23 14:57:01,42689,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
328437,2014-09-24 18:52:09,254588,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
192290,2014-02-05 14:23:07,166792,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
181274,2014-01-15 09:16:11,157715,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
1184,2012-03-27 10:12:52,1179,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
45280,2012-11-23 06:04:15,41149,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,6,0.0,0.0,270,0,3
52018,2012-11-29 16:29:04,28659,1,NAN,,,desktop,https://www.bsearch.com,3,0.0,0.0,135,0,1
105376,2013-06-25 03:30:21,92825,0,gsearch,,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
404537,2014-12-26 13:19:40,341094,0,,,,desktop,,3,0.0,0.0,135,0,1
147340,2013-11-06 15:01:51,128423,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
12515,2012-06-25 09:31:07,11693,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
412551,2015-01-06 05:55:12,311819,1,,,,mobile,,1,0.0,0.0,45,0,0
398110,2014-12-19 12:07:33,335878,0,gsearch_ads,,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
326017,2014-09-21 12:11:36,276314,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
114281,2013-07-25 18:50:29,100374,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
261638,2014-06-08 17:04:30,208651,1,,,,mobile,,1,0.0,0.0,45,0,0
103616,2013-06-18 18:57:24,85243,1,,,,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
274645,2014-06-30 10:37:25,234577,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
178642,2014-01-09 05:41:56,155575,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
218120,2014-03-24 01:35:30,188403,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
41975,2012-11-13 16:22:01,38157,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
218680,2014-03-25 05:00:04,188842,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
388304,2014-12-09 13:00:44,327825,0,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
170976,2013-12-20 22:01:44,149372,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
187054,2014-01-27 11:42:00,162438,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,3,0.0,0.0,135,0,1
158183,2013-11-29 16:55:49,138037,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
104238,2013-06-20 14:21:01,91827,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,5,0.0,0.0,225,0,3
97806,2013-05-29 10:35:22,86313,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,4,0.0,0.0,180,0,2
71007,2013-02-11 13:32:37,63094,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
344880,2014-10-19 21:11:58,291502,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
424213,2015-01-20 11:18:05,356239,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,95.98,2.0,315,1,4
46531,2012-11-23 13:30:08,42390,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
406260,2014-12-29 11:02:40,342465,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,3,0.0,0.0,135,0,1
428268,2015-01-25 03:18:34,359306,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
139503,2013-10-14 17:34:25,121820,0,gsearch,,g_ad_1,mobile,https://www.gsearch.com,5,0.0,0.0,225,0,3
196814,2014-02-12 19:03:15,170675,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
169698,2013-12-18 19:12:40,148247,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
130380,2013-09-17 21:35:30,114044,0,Nan,,,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
154151,2013-11-26 13:55:40,134229,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
213201,2014-03-13 13:49:26,184474,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
25138,2012-09-08 15:37:38,23098,0,gsearch_ads,,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
203590,2014-02-24 17:52:58,176431,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
149369,2013-11-12 19:36:42,130145,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
469600,2015-03-15 12:07:54,391738,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
265906,2014-06-15 22:52:44,227411,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
2369,2012-04-04 03:07:19,2353,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
196049,2014-02-11 21:41:23,170016,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
464539,2015-03-09 12:18:34,385890,1,,,,mobile,,1,0.0,0.0,45,0,0
141534,2013-10-21 09:10:42,123550,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
218161,2014-03-24 05:19:10,188433,0,,,,mobile,,7,45.99,1.0,315,1,4
406008,2014-12-29 00:40:34,342276,0,Gsearch,,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
351558,2014-10-29 09:21:30,296882,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
327493,2014-09-23 15:55:30,277487,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
458385,2015-03-02 05:46:27,382902,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
415039,2015-01-08 14:08:44,287560,1,Gsearch,,g_ad_2,desktop,https://www.gsearch.com,5,0.0,0.0,225,0,3
409524,2015-01-01 21:13:25,344956,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
74392,2013-02-20 22:48:19,66112,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,2,0.0,0.0,90,0,1
179343,2014-01-10 14:51:58,149368,1,Nan,,,desktop,,3,0.0,0.0,135,0,1
23362,2012-08-30 17:11:34,15241,1,Nan,,,mobile,,1,0.0,0.0,45,0,0
404329,2014-12-26 10:29:20,340924,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
166321,2013-12-11 21:00:27,145352,0,NAN,,,mobile,,6,0.0,0.0,270,0,3
47966,2012-11-23 21:50:46,43806,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
308874,2014-08-25 16:43:10,262357,0,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com,1,0.0,0.0,45,0,0
411398,2015-01-04 21:53:28,346411,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
96449,2013-05-23 15:58:32,85167,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,2,0.0,0.0,90,0,1
194123,2014-02-09 03:19:13,168347,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,59.99,1.0,315,1,4
430129,2015-01-27 12:49:55,341185,1,GSEARCH,brand,g_ad_2,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
420476,2015-01-15 09:43:06,353377,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
468830,2015-03-13 18:36:59,391136,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
268539,2014-06-19 16:07:41,229530,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
127461,2013-09-08 18:23:31,111544,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
12706,2012-06-26 15:49:03,11865,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
171656,2013-12-23 08:34:05,149940,0,bsearch_ads,,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
43935,2012-11-20 12:47:30,39913,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,2,0.0,0.0,90,0,1
179117,2014-01-10 07:42:59,155950,0,,,,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
354036,2014-11-01 14:39:37,298904,0,gsearch_ads,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
309084,2014-08-25 22:44:30,254911,1,,,,desktop,,7,79.98,2.0,315,1,4
181396,2014-01-15 12:36:40,157814,0,SOCIALBOOK,pilot,social_ad_1,mobile,https://www.socialbook.com,1,0.0,0.0,45,0,0
138223,2013-10-10 15:25:54,112035,1,,,,mobile,,1,0.0,0.0,45,0,0
226952,2014-04-09 14:27:28,195553,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
433867,2015-01-31 16:12:56,363604,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
194632,2014-02-10 09:00:14,168796,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
90752,2013-05-02 10:56:44,80267,0,Bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,7,49.99,1.0,315,1,4
301828,2014-08-14 02:02:16,256628,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
391736,2014-12-12 13:57:49,295448,1,,,,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
295983,2014-08-04 16:29:52,251913,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
363775,2014-11-14 15:01:05,306868,0,,,,mobile,,2,0.0,0.0,90,0,1
126140,2013-09-04 12:56:48,110435,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,5,0.0,0.0,225,0,3
109270,2013-07-08 21:08:43,96124,0,NAN,,,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
26228,2012-09-13 14:53:41,24076,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
155735,2013-11-29 05:03:25,135631,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
220733,2014-03-28 16:21:32,190464,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
243824,2014-05-08 15:00:20,209372,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
299808,2014-08-11 09:20:38,255012,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
14450,2012-07-10 08:09:26,13435,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
413514,2015-01-07 05:33:43,348036,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
364019,2014-11-14 19:19:15,307060,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
163363,2013-12-04 13:37:41,142943,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
222950,2014-04-02 12:14:28,192287,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
387009,2014-12-08 09:20:26,326775,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,5,0.0,0.0,225,0,3
310349,2014-08-27 15:54:17,252976,1,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
466566,2015-03-11 13:21:18,389374,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,59.99,1.0,315,1,4
307607,2014-08-22 20:03:22,243712,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
62440,2012-12-31 19:50:13,42223,1,gsearch,,g_ad_2,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
203194,2014-02-24 08:20:05,176102,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
453323,2015-02-23 19:11:12,378885,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
291019,2014-07-27 04:47:10,247901,0,bsearch,,b_ad_1,desktop,https://www.bsearch.com,7,49.99,1.0,315,1,4
758,2012-03-23 14:27:59,758,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
347792,2014-10-23 11:11:45,293852,0,socialbook,desktop_targeted,social_ad_2,desktop,https://www.socialbook.com,1,0.0,0.0,45,0,0
378744,2014-11-30 09:51:05,319716,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
289157,2014-07-23 18:47:07,246407,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
146916,2013-11-05 14:43:56,113563,1,nan_ads,,,mobile,,1,0.0,0.0,45,0,0
19385,2012-08-10 22:56:32,17880,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
8706,2012-05-27 12:04:02,8262,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
421394,2015-01-16 09:19:33,354074,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
336375,2014-10-07 11:20:14,249329,1,,,,mobile,,1,0.0,0.0,45,0,0
313699,2014-09-02 12:22:57,266253,0,,,,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
30196,2012-09-30 22:55:52,27640,0,NAN,,,desktop,,2,0.0,0.0,90,0,1
117446,2013-08-06 16:43:12,103048,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,5,0.0,0.0,225,0,3
42620,2012-11-15 15:16:25,38737,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
333078,2014-10-01 21:26:10,281971,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
12561,2012-06-25 14:31:18,11736,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
328966,2014-09-25 13:44:19,278663,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
349765,2014-10-26 21:50:47,295427,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
257858,2014-06-02 07:05:58,220830,0,gsearch_ads,,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
90528,2013-05-01 15:39:47,80072,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
376844,2014-11-28 16:37:05,317974,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
250548,2014-05-20 08:48:23,214914,0,,,,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
236552,2014-04-25 16:22:18,203384,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
145646,2013-11-01 11:49:09,127007,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
159273,2013-11-29 23:42:52,139111,0,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com,3,0.0,0.0,135,0,1
112557,2013-07-19 19:31:16,76554,1,,,,mobile,,1,0.0,0.0,45,0,0
71979,2013-02-13 11:49:27,63982,0,Gsearch,,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
252963,2014-05-23 15:58:43,216886,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
212742,2014-03-12 19:34:17,184078,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
375048,2014-11-28 11:30:10,316228,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
258285,2014-06-02 17:55:13,180907,1,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
32596,2012-10-10 22:35:26,29751,0,Bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
25894,2012-09-12 11:22:53,23771,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
436022,2015-02-03 16:13:48,346115,1,gsearch,,g_ad_2,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
167796,2013-12-15 13:01:53,146599,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
87083,2013-04-18 14:16:45,77029,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
270124,2014-06-23 02:03:46,208774,1,,,,desktop,,2,0.0,0.0,90,0,1
158912,2013-11-29 21:07:16,138754,0,bsearch_ads,nonbrand,b_ad_1,desktop,https://www.bsearch.com,2,0.0,0.0,90,0,1
220335,2014-03-27 21:29:14,190153,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
80466,2013-03-23 11:24:48,71212,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
154460,2013-11-27 08:37:23,122240,1,NAN,,,desktop,,4,0.0,0.0,180,0,2
337217,2014-10-08 11:32:24,276573,1,nan_ads,,,desktop,https://www.bsearch.com,7,59.99,1.0,315,1,4
44047,2012-11-20 17:06:06,40008,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
366575,2014-11-18 16:58:24,309161,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
74780,2013-02-22 16:28:52,66435,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,7,59.99,1.0,315,1,4
240063,2014-05-01 23:51:08,206258,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,4,0.0,0.0,180,0,2
396258,2014-12-17 17:32:51,270455,1,,,,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
115841,2013-07-31 16:43:48,101696,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,6,0.0,0.0,270,0,3
364057,2014-11-14 20:48:37,307089,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
140562,2013-10-17 12:27:19,122734,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
416882,2015-01-11 03:13:08,350660,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
341536,2014-10-14 19:10:23,288796,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
43598,2012-11-19 13:05:25,39620,0,BSEARCH,nonbrand,b_ad_1,desktop,https://www.bsearch.com,3,0.0,0.0,135,0,1
450306,2015-02-19 14:23:56,376560,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,7,51.97785516010385,1.0,315,1,4
256482,2014-05-29 23:35:04,219721,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
219122,2014-03-25 19:55:05,189188,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
109271,2013-07-08 21:11:53,78794,1,GSEARCH,brand,g_ad_2,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
102451,2013-06-14 11:24:37,90311,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
59222,2012-12-19 16:07:41,53932,0,GSEARCH,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
90568,2013-05-01 17:34:05,80109,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
129584,2013-09-15 17:18:23,100399,1,,,,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
312135,2014-08-30 06:26:35,264996,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
326841,2014-09-22 17:59:26,276962,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,7,109.98,2.0,315,1,4
123099,2013-08-25 22:29:05,107843,0,Nan,,,desktop,,3,0.0,0.0,135,0,1
472699,2015-03-18 22:59:15,361313,1,,,,desktop,,1,0.0,0.0,45,0,0
219246,2014-03-26 02:41:16,189278,0,bsearch_ads,nonbrand,b_ad_1,desktop,https://www.bsearch.com,6,0.0,0.0,270,0,3
359637,2014-11-10 09:09:49,303465,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
306635,2014-08-21 15:00:24,260528,0,gsearch,,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
303728,2014-08-17 15:56:04,258133,0,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com,1,0.0,0.0,45,0,0
419127,2015-01-13 21:24:22,352355,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
91226,2013-05-03 23:53:34,80674,0,,,,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
423588,2015-01-19 16:05:17,304718,1,,,,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
360523,2014-11-11 08:33:05,272011,1,,,,desktop,https://www.bsearch.com,3,0.0,0.0,135,0,1
203013,2014-02-23 20:26:10,175957,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
453979,2015-02-24 14:09:01,307861,1,,,,mobile,https://www.gsearch.com,3,0.0,0.0,135,0,1
209261,2014-03-06 13:09:08,181193,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,7,45.99,1.0,315,1,4
35450,2012-10-22 09:55:40,32321,0,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
337365,2014-10-08 14:11:07,285425,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
136167,2013-10-04 16:01:23,118983,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
283854,2014-07-15 12:14:05,242091,0,gsearch_ads,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
62922,2013-01-02 22:08:42,56875,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
180522,2014-01-13 19:48:49,157080,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,4,0.0,0.0,180,0,2
158707,2013-11-29 19:38:54,138552,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,7,49.99,1.0,315,1,4
223881,2014-04-03 19:25:07,193057,0,gsearch,,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
248767,2014-05-16 13:53:07,213425,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,2,0.0,0.0,90,0,1
195821,2014-02-11 16:22:11,146560,1,,,,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
299467,2014-08-10 12:36:49,254730,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
62859,2013-01-02 17:16:10,56829,0,GSEARCH,nonbrand,g_ad_1,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
169972,2013-12-19 09:52:34,148483,0,NAN,,,mobile,https://www.gsearch.com,1,0.0,0.0,45,0,0
268880,2014-06-20 08:08:50,229809,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,3,0.0,0.0,135,0,1
6850,2012-05-11 11:30:58,6578,0,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com,2,0.0,0.0,90,0,1
12641,2012-06-26 04:57:14,11809,0,Gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
72654,2013-02-14 15:46:26,56308,1,nan_ads,,,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
344927,2014-10-19 22:46:10,291543,0,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com,1,0.0,0.0,45,0,0
